,CAS,URL,Highest Development Event Status and Year,Highest Development Event Source ID,Highest Development Event Source URL,Earliest Approved Event Status and Year,Earliest Approved Event Source ID,Earliest Approved Event Source URL,conditions,phases
729,2551-62-4,https://drugs.ncats.io/drug/WS7LR3I1D6,US Approved Rx 2014,NDA203684,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203684,US Approved Rx 2014,NDA203684,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203684,Vesicoureteral reflux; Heart Disease; Focal liver lesions,Approved; Approved; Approved
730,38194-50-2,https://drugs.ncats.io/drug/184SNS8VUH,US Approved Rx 1991,ANDA072050,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=072050,US Previously Marketed 1978,CLINORIL by MERCK,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017911,Ankylosing spondylitis; Osteoarthritis; Rheumatoid arthritis,Approved; Approved; Approved
731,68238-36-8,https://drugs.ncats.io/drug/39N9K8S2A4,US Approved Rx 2021,ANDA213130,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213130,US Previously Marketed 1981,LYMPHAZURIN by COVIDIEN,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018310,Lymphatic vessel delineation,Approved
732,103628-46-2,https://drugs.ncats.io/drug/8R78F6L9VO,US Approved Rx 2009,ANDA079123,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=079123,US Approved Rx 1992,NDA020080,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020080,Cluster headache; Migraine without aura; Migraine with aura,Approved; Approved; Approved
733,557795-19-4,https://drugs.ncats.io/drug/V99T50803M,US Approved Rx 2023,ANDA218012,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218012,US Approved Rx 2006,NDA021968,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021968,Gastrointestinal stromal tumor; Advanced renal cell carcinoma; Pancreatic neuroendocrine tumors,Approved; Approved; Approved
734,40828-46-4,https://drugs.ncats.io/drug/988GU2F9PE,US Previously Marketed 1985,Suprol by Ortho,OB NME Appendix 1950-1993,US Previously Marketed 1985,Suprol by Ortho,OB NME Appendix 1950-1993,Intraoperative miosis,Approved
735,1339940-90-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
736,9031-11-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
737,1326244-10-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
738,89987-06-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
739,26839-75-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
740,148159-84-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
741,9005-49-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
742,65899-73-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
743,154-42-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
744,1953-02-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
745,3313-26-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
746,136310-93-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
747,183204-74-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
748,174484-41-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
749,144494-65-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
750,7440-32-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
751,51322-75-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
752,32986-56-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
753,41708-72-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
754,477600-75-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
755,1156-19-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
756,59-98-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
757,64-77-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
758,134308-13-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
759,26171-23-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
760,2398-96-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
761,124937-51-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
762,119-53-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
763,150683-30-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
764,56-40-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
765,137-58-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
766,97240-79-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
767,123948-87-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
768,56211-40-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
769,89778-26-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
770,192391-48-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
771,114899-77-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
772,123154-38-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
773,871700-17-3,https://drugs.ncats.io/drug/33E86K87QN,US Approved Rx 2013,NDA204114,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204114,US Approved Rx 2013,NDA204114,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204114,Melanoma,Approved
774,87679-37-6,https://drugs.ncats.io/drug/1T0N3G9CRC,US Approved Rx 2010,ANDA079135,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=079135,US Previously Marketed 1996,TARKA by ABBVIE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020591,Hypertension; Heart failure post myocardial infarction,Approved; Approved
775,1197-18-8,https://drugs.ncats.io/drug/6T84R30KC1,US Approved Rx 2017,ANDA206713,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206713,US Previously Marketed 1986,CYKLOKAPRON by PHARMACIA AND UPJOHN,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019280,Cyclic heavy menstrual bleeding,Approved
776,53902-12-8,https://drugs.ncats.io/drug/HVF50SMY6E,Possibly Marketed Outside US ,Japan:Tranilast,https://tripod.nih.gov/npc/#Download,,,,Bronchial asthma; Allergic rhinitis; Keloid,Approved; Approved; Approved
777,3721-26-4,https://drugs.ncats.io/drug/80VUN7L00C,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,,
778,180288-69-1,https://drugs.ncats.io/drug/P188ANX8CK,US Approved Rx 2019,BLA761100,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761100,US Approved Rx 1998,BLA103792,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103792,,
779,1018448-65-1,https://drugs.ncats.io/drug/SE2KH7T06F,US Approved Rx 2013,BLA125427,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125427,US Approved Rx 2013,BLA125427,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125427,Breast cancer,Approved
780,157283-68-6,https://drugs.ncats.io/drug/WJ68R08KX9,US Approved Rx 2023,NDA218010,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218010,US Previously Marketed 2001,TRAVATAN by ALCON PHARMS LTD,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021257,Open-angle glaucoma; Infertility; Labor delay,Approved; Preclinical; Preclinical
781,19794-93-5,https://drugs.ncats.io/drug/YBK48BXK30,US Approved Rx 2020,ANDA204852,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204852,US Previously Marketed 1981,DESYREL by PRAGMA,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018207,Alzheimer’s disease; Major depressive disorder; Insomnia,Phase III; Approved; Phase IV
782,81846-19-7,https://drugs.ncats.io/drug/RUM6K67ESG,US Approved Rx 2009,NDA022387,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022387,US Approved Rx 2002,NDA021272,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=21272,Pulmonary arterial hypertension,Approved
783,302-79-4,https://drugs.ncats.io/drug/5688UTC01R,US Approved Rx 2019,ANDA211644,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211644,US Previously Marketed 1971,RETIN-A by VALEANT INTL,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016921,severe recalcitrant nodular acne; Acne vulgaris; Acute promyelocytic leukemia; AIDS-related Kaposi’s sarcoma,Approved; Approved; Approved; Approved
784,102-76-1,https://drugs.ncats.io/drug/XHX3C3X673,US Previously Marketed 1957,Fungacetin by Harvey,DeHaen 1940-1975 NMEs,US Previously Marketed 1957,Fungacetin by Harvey,DeHaen 1940-1975 NMEs,Major depressive disorder,Approved
785,124-94-7,https://drugs.ncats.io/drug/1ZK20VI6TY,US Previously Marketed 1975,TRIAMCINOLONE by BARR,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084268,US Previously Marketed 1957,ARISTOCORT by ASTELLAS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011161,Perennial or seasonal allergic rhinitis; Congenital adrenal hyperplasia; Leukemias and lymphomas; Bullous dermatitis herpetiformi; Uveitis,Approved; Approved; Approved; Approved; Approved
786,918504-65-1,https://drugs.ncats.io/drug/207SMY3FQT,US Approved Rx 2011,NDA202429,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202429,US Approved Rx 2011,NDA202429,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202429,Advanced melanoma,Approved
787,1257044-40-8,https://drugs.ncats.io/drug/N54AIC43PW,US Approved Rx 2016,NDA208573,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208573,US Approved Rx 2016,NDA208573,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208573,Refractory myeloma; Acute myeloid leukemia; Chronic lymphocytic leukemia,Phase III; Phase III; Approved
788,93413-69-5,https://drugs.ncats.io/drug/GRZ5RCB1QG,US Approved Rx 2018,ANDA206250,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206250,US Previously Marketed 1993,EFFEXOR by WYETH PHARMS INC,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020151,Major depressive disorder; Social anxiety disorder,Approved; Approved
789,52-53-9,https://drugs.ncats.io/drug/CJ0O37KU29,US Approved Rx 1987,ANDA070738,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070738,US Previously Marketed 1978,Depakene by Abbott,OB NME Appendix 1950-1985,Essential hypertension; Arrhythmia; Angina,Approved; Approved; Approved
790,129497-78-5,https://drugs.ncats.io/drug/0X9PA28K43,US Approved Rx 2000,NDA021119,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021119,US Approved Rx 2000,NDA021119,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021119,Subfoveal choroidal neovascularization,Approved
791,1638194-78-1,https://drugs.ncats.io/drug/7XZ4062R17,US Approved Rx 2017,BLA761047,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761047,US Approved Rx 2017,BLA761047,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761047,,
792,5536-17-4,https://drugs.ncats.io/drug/3XQD2MEW34,US Approved Rx 2005,ANDA077133,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077133,US Previously Marketed 1976,VIRA-A by PARKEDALE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050486,Keratoconjunctivitis; Epithelial keratitis; Herpes simplex infection; Paroxysmal supraventricular tachycardia,Approved; Approved; Phase III; Approved
793,68506-86-5,https://drugs.ncats.io/drug/GR120KRT6K,US Approved Rx 2022,ANDA214961,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214961,US Approved Rx 2009,NDA020427,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020427,Epilepsy,Approved
794,503068-34-6,https://drugs.ncats.io/drug/028LZY775B,US Approved Rx 2017,NDA209482,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209482,US Approved Rx 2013,NDA204275,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204275,Chronic obstructive pulmonary disease,Approved
795,163521-12-8,https://drugs.ncats.io/drug/S239O2OOV3,US Approved Rx 2023,ANDA208228,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208228,US Approved Rx 2011,NDA022567,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022567,Major depressive disorder,Approved
796,865-21-4,https://drugs.ncats.io/drug/5V9KLZ54CY,US Approved Rx 1987,ANDA089515,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=089515,US Previously Marketed 1961,VELBAN by LILLY,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012665,Non-Hodgkin's lymphoma; Hodgkin's lymphoma; Kaposi’s sarcoma; Carcinoma of the testis; Letterer-Siwe disease (histiocytosis X); Mycosis fungoides,Approved; Approved; Approved; Approved; Approved; Approved
797,57-22-7,https://drugs.ncats.io/drug/5J49Q6B70F,US Approved Rx 1988,ANDA071484,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071484,US Previously Marketed 1963,ONCOVIN by LILLY,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014103,,
798,71486-22-1,https://drugs.ncats.io/drug/Q6C979R91Y,US Approved Rx 2012,ANDA091106,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091106,US Previously Marketed 1994,NAVELBINE by PIERRE FABRE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020388,Breast cancer; Non-small cell lung cancer,Approved; Approved
799,42971-09-5,https://drugs.ncats.io/drug/543512OBTC,Possibly Marketed Outside US ,Japan:Vinpocetine,https://tripod.nih.gov/npc/#Download,,,,Vascular dementia; Acute ischemic stroke; Epilepsy,Approved; Phase III; Phase II
800,879085-55-9,https://drugs.ncats.io/drug/25X868M3DS,US Approved Rx 2012,NDA203388,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203388,US Approved Rx 2012,NDA203388,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203388,Basal cell carcinoma,Approved
801,123-31-9,https://drugs.ncats.io/drug/XV74C1N1AE,US Approved Rx 2002,NDA021112,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021112,Possibly Marketed Outside US 1984,"NU-DERM SUNFADER  Skin Lightener with Sunscreen (SPF 15) PABA FREE by OMP, INC.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c67b0629-5529-412d-99ee-186df4ecad5a,Melasma of the face,Approved
802,1406-18-4,https://drugs.ncats.io/drug/ec554f7b,,,,,,,,
803,50-81-7,https://drugs.ncats.io/drug/PQ6CK8PD0R,US Approved Rx 2018,NDA209381,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209381,US Previously Marketed 1947,BEROCCA PN by ROCHE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071,Scurvy; Vitamin C deficiency,Approved; Approved
804,12001-79-5,https://drugs.ncats.io/drug/2OYE00PC25,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,US Approved Rx 2023,NDA215830,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215830,,
805,184362-10-5,https://drugs.ncats.io/drug/C3JJ5TC7LJ,,,,,,,,
806,618385-01-6,https://drugs.ncats.io/drug/ZCE93644N2,US Approved Rx 2014,NDA204886,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204886,US Approved Rx 2014,NDA204886,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204886,Peripheral arterial disease; Myocardial infarction,Approved; Approved
807,1646819-03-5,https://drugs.ncats.io/drug/2SPI046IKD,Possibly Marketed Outside US 2017,BLA125610,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08313a24-e7ce-457a-bb3f-161bc45517ee,Possibly Marketed Outside US 2017,BLA125610,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08313a24-e7ce-457a-bb3f-161bc45517ee,,
808,757971-58-7,https://drugs.ncats.io/drug/743QUY4VD8,US Approved Rx 2020,BLA761145,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761145,US Approved Rx 2005,BLA021859,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021859,,
809,188416-29-7,https://drugs.ncats.io/drug/USG4B1CD29,US Approved Rx 2016,ANDA206747,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206747,US Approved Rx 2002,NDA021267,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021267,Esophageal candidiasis; Fusarium spp.; Scedosporium apiospermum infection; Invasive aspergillosis,Approved; Approved; Approved; Approved
810,149647-78-9,https://drugs.ncats.io/drug/58IFB293JI,US Approved Rx 2006,NDA021991,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021991,US Approved Rx 2006,NDA021991,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021991,Cutaneous T-cell lymphoma,Approved
811,508233-74-7,https://drugs.ncats.io/drug/3O2K1S3WQV,US Approved Rx 2013,NDA204447,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204447,US Approved Rx 2013,NDA204447,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204447,Major depressive disorder,Approved
812,1535212-07-7,https://drugs.ncats.io/drug/0570F37359,US Approved Rx 2017,NDA209195,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209195,US Approved Rx 2017,NDA209195,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209195,Chronic hepatitis C,Approved
813,81-81-2,https://drugs.ncats.io/drug/5Q7ZVV76EI,US Approved Rx 2006,ANDA040616,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040616,US Previously Marketed 1954,COUMADIN by BRISTOL MYERS SQUIBB,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009218,Myocardial infarction; Venous thrombosis; Thromboembolic complications associated with atrial fibrillation,Approved; Approved; Approved
814,7732-18-5,https://drugs.ncats.io/drug/59a35148,,,,,,,,
815,7647-14-5,https://drugs.ncats.io/drug/451W47IQ8X,US Approved OTC ,21 CFR 349.16 ophthalmic:hypertonic agent sodium chloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-16.xml,US Previously Marketed 1921,Sodium Chloride U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
816,30655-48-2,https://drugs.ncats.io/drug/XY366XV8JT,Possibly Marketed Outside US 2022,M016,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=27be84c1-0227-41ca-beb6-3855eff77e41,Possibly Marketed Outside US 2022,M016,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=27be84c1-0227-41ca-beb6-3855eff77e41,,
817,8027-33-6,https://drugs.ncats.io/drug/884C3FA9HE,US Approved Allergenic Extract 1994,BLA103738,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f082b68-dc74-418a-9e6f-b3c285b41d44,Possibly Marketed Outside US 1957,21 CFR 334,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6601b210-3d9f-49da-a6a1-27691596b29c,,
