,CAS,URL,Highest Development Event Status and Year,Highest Development Event Source ID,Highest Development Event Source URL,Earliest Approved Event Status and Year,Earliest Approved Event Source ID,Earliest Approved Event Source URL,conditions,phases
2100,718635-93-9,https://drugs.ncats.io/drug/8OBZ1M4V3V,US Approved Rx 2023,NDA214520,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214520,US Approved Rx 2023,NDA214520,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214520,,
2101,94-24-6,https://drugs.ncats.io/drug/0619F35CGV,US Approved OTC ,21 CFR 346.10(i) anorectal:local anesthetic tetracaine hydrochloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-10.xml,US Previously Marketed 1932,tetracaine,https://archive.org/details/newnonofficialre39coun,Rapid and short-acting topical ophthalmic anesthetic,Approved
2102,16960-16-0,https://drugs.ncats.io/drug/72YY86EA29,US Approved Rx 2012,ANDA202147,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202147,US Approved Rx 1970,NDA016750,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016750,Adrenocortical insufficiency,Approved
2103,60-54-8,https://drugs.ncats.io/drug/F8VB5M810T,US Approved OTC ,21 CFR 333.110(f) first aid antibiotic:ointment tetracycline hydrochloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec333-110.xml,US Previously Marketed 1953,ACHROMYCIN by LEDERLE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050273,Bacterial infections,Approved
2104,9005-27-0,https://drugs.ncats.io/drug/875Y4127EA,Possibly Marketed Outside US ,Volulyte by Fresenius Kabi [Canada],https://www.drugbank.ca/drugs/DB09106,Possibly Marketed Outside US 1991,BN890105,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6f90664e-f2ec-47ea-bfec-7be2bf2dc28c,,
2105,66-40-0,https://drugs.ncats.io/drug/5AV7G7EIEE,US Previously Marketed 1947,Etamon Chloride by Parke-Davis,DeHaen 1940-1975 NMEs,US Previously Marketed 1947,Etamon Chloride by Parke-Davis,DeHaen 1940-1975 NMEs,Hypertension; Disease of mental health,Not Provided; Not Provided
2106,84-22-0,https://drugs.ncats.io/drug/S9U025Y077,US Approved OTC ,21 CFR 349.18(d) ophthalmic:vasoconstrictor tetrahydrozoline hydrochloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-18.xml,US Previously Marketed 1954,Tyzine by Pfizer,OB NME Appendix 1950-1985,Nasal congestion,Approved
2107,1152311-62-0,https://drugs.ncats.io/drug/8RW88Y506K,US Approved Rx 2018,NDA210491,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210491,US Approved Rx 2018,NDA210491,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210491,Cystic fibrosis,Approved
2108,50-35-1,https://drugs.ncats.io/drug/4Z8R6ORS6L,US Approved Rx 1998,NDA020785,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020785,US Approved Rx 1998,NDA020785,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020785,Erythema nodosum leprosum; Multiple myeloma,Approved; Approved
2109,3081-61-6,https://drugs.ncats.io/drug/8021PR16QO,Possibly Marketed Outside US 2013,21 CFR 352,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ba70ab3-a7ce-4096-ace4-09b78a83c792,Possibly Marketed Outside US 2013,21 CFR 352,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ba70ab3-a7ce-4096-ace4-09b78a83c792,Schizophrenia; Anxiety; Attention deficit hyperactivity disorder,Phase III; Approved; Phase II
2110,83-67-0,https://drugs.ncats.io/drug/OBD445WZ5P,US Previously Marketed 1921,Theobromine Sodio-Salicylate U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,US Previously Marketed 1921,Theobromine Sodio-Salicylate U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,Acute bronchitis; Hypertension; Angina pectoris,Phase III; Approved; Approved
2111,58-55-9,https://drugs.ncats.io/drug/0I55128JYK,US Approved Rx 1983,ANDA087943,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087943,US Previously Marketed 1921,Theophylline U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,,
2112,60-56-0,https://drugs.ncats.io/drug/554Z48XN5E,US Approved Rx 2007,ANDA040734,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=040734,US Previously Marketed 1950,TAPAZOLE by KING PHARMS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007517,Hyperthyroidism,Approved
2113,70-16-6,https://drugs.ncats.io/drug/4ABT0J945J,US Approved Rx 2012,ANDA091623,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=091623,US Previously Marketed 1947,BEROCCA PN by ROCHE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071,Thiamine deficiency,Approved
2114,1420-55-9,https://drugs.ncats.io/drug/8ETK1WAF6R,US Previously Marketed 1963,TORECAN by NOVARTIS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013247,US Previously Marketed 1961,TORECAN by NOVARTIS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012753,Vomiting; Nausea,Approved; Approved
2115,1077-28-7,https://drugs.ncats.io/drug/73Y7P0K73Y,Possibly Marketed Outside US ,"Canada:LIPOIC ACID, ALPHA",https://tripod.nih.gov/npc/#Download,Possibly Marketed Outside US 2001,"Strovite OneCaplets by Exeltis USA, Inc.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9b71fa4-89c7-4f5b-8174-950649434ba5,Type 2 diabetes mellitus; Nonalcoholic steatohepatitis; Stress (tako-tsubo) cardiomyopathy; Subchorionic hematoma; Carpal tunnel syndrome; Women infertility,Phase IV; Phase IV; Phase IV; Phase IV; Phase IV; Phase IV
2116,54-64-8,https://drugs.ncats.io/drug/2225PI3MOV,US Previously Marketed ,21 CFR 310.545(a)(27)(i) antimicrobial:first aid antiseptic thimerosal,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml,Possibly Marketed Outside US 1947,BLA101062,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=600e54ad-af13-462f-8a2d-2c3f7d91a8cd,Influenza virus infections; Diaper rash,Approved; Withdrawn
2117,76-75-5,https://drugs.ncats.io/drug/JI8Z5M7NA3,US Previously Marketed 1959,PENTOTHAL by ABBOTT,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011679,US Previously Marketed 1934,thiopental,https://archive.org/details/newnonofficialre39coun,Pain,Approved
2118,50-52-2,https://drugs.ncats.io/drug/N3D6TG58NI,US Approved Rx 1983,ANDA088004,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088004,US Previously Marketed 1962,MELLARIL by NOVARTIS,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011808,Schizophrenia,Approved
2119,52-24-4,https://drugs.ncats.io/drug/905Z5W3GKH,US Approved Rx 2018,ANDA210337,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210337,US Previously Marketed 1959,THIOTEPA by IMMUNEX,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011683,Superficial papillary carcinoma of the urinary bladder; Breast adenocarcinoma; Adenocarcinoma of the ovary,Approved; Approved; Approved
2120,91-85-0,https://drugs.ncats.io/drug/R79646H5Z8,US Approved OTC ,21 CFR 341.12(l) cough/cold:antihistamine thonzylamine hydrochloride,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec341-12.xml,US Previously Marketed 1948,Neohetramine HCl by Nepera (Warner/ Chilcolt),DeHaen 1940-1975 NMEs,Tuberculosis; Runny nose; Nasal congestion; Itching; Sneezing,Preclinical; Approved; Approved; Approved; Approved
2121,72-19-5,https://drugs.ncats.io/drug/2ZD004190S,US Previously Marketed ,21 CFR 310.545(a)(20) weight control threonine,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml,Possibly Marketed Outside US 1971,NDA016822,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aa89dad1-bf4f-4f7e-ad1b-2431bdf36a2d,Multiple sclerosis; Spasticity; Amyotrophic lateral sclerosis; Burns,Phase II; Phase II; Phase II; Approved
2122,108-95-2,https://drugs.ncats.io/drug/339NCG44TV,US Approved Allergenic Extract 1941,BLA103888,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d756bf9e-2e57-48a4-897a-ec1d96472dec,US Previously Marketed 1921,Phenol U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,Unknown; Sore throat; Onychocryptosis,Approved; Approved
2123,9002-04-4,https://drugs.ncats.io/drug/6K15ABL77G,Possibly Marketed Outside US ,TachoSil by Takeda [Canada],https://www.drugbank.ca/drugs/DB11571,Possibly Marketed Outside US 1998,BLA103980,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3f69e25-1b87-4507-81fa-582ea084673d,,
2124,869858-13-9,https://drugs.ncats.io/drug/SCK81AMR7R,Possibly Marketed Outside US ,Recothrom by Baxter Laboratories [Canada],https://www.drugbank.ca/drugs/DB11572,Possibly Marketed Outside US 2008,BLA125248,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=54885644-e51e-4263-aadb-366abaeb56a3,,
2125,89-83-8,https://drugs.ncats.io/drug/3J50XA376E,US Previously Marketed 1921,Thymol U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,US Previously Marketed 1921,Thymol U.S.P.,https://www.gutenberg.org/files/41778/41778-h/41778-h.htm,Gingivitis; Cataract,Not Provided; Basic research
2126,194100-83-9,https://drugs.ncats.io/drug/AVX3D5A4LM,US Approved Rx 1998,BLA020898,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020898,US Approved Rx 1998,BLA020898,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020898,,
2127,148-79-8,https://drugs.ncats.io/drug/N1Q45E87DT,US Previously Marketed 1967,MINTEZOL by MERCK SHARP DOHME,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016097,US Previously Marketed 1967,MINTEZOL by MERCK SHARP DOHME,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016097,Strongyloidiasis; Cutaneous larva migrans; Trichinosis; Visceral larva migrans,Approved; Approved; Approved; Approved
2128,115103-54-3,https://drugs.ncats.io/drug/Z80I64HMNP,US Approved Rx 2011,ANDA077555,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077555,US Approved Rx 1997,NDA020646,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020646,Partial seizures; Cocaine-related disorders; Anxiety,Approved; Phase II; Phase III
2129,274693-27-5,https://drugs.ncats.io/drug/GLH0314RVC,US Approved Rx 2023,ANDA208567,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208567,US Approved Rx 2011,NDA022433,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022433,Myocardial infarction; Acute coronary syndrome,Approved; Approved
2130,34787-01-4,https://drugs.ncats.io/drug/F93UJX4SWT,US Previously Marketed 1986,TIMENTIN by GLAXOSMITHKLINE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=062691,US Previously Marketed 1976,TICAR by GLAXOSMITHKLINE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050497,Skin and soft tissue infections; Sepsis; Intra-abdominal infections; Infections of the female pelvis and genital tract; Acute and chronic respiratory tract infections,Approved; Approved; Approved; Approved; Approved
2131,55142-85-3,https://drugs.ncats.io/drug/OM90ZUW7M1,US Approved Rx 1999,ANDA075089,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075089,US Previously Marketed 1991,TICLID by ROCHE PALO,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019979,Coronary artery disease; Thrombotic stroke,Approved; Approved
2132,220620-09-7,https://drugs.ncats.io/drug/70JE2N95KR,US Approved Rx 2019,ANDA206335,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206335,US Approved Rx 2005,NDA021821,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021821,Complicated skin and skin structure infections; Community-acquired bacterial pneumonia; Complicated intra-abdominal infections,Approved; Approved; Approved
2133,9031-11-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2134,1326244-10-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2135,89987-06-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2136,26839-75-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2137,148159-84-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2138,9005-49-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2139,65899-73-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2140,154-42-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2141,1953-02-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2142,3313-26-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2143,136310-93-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2144,183204-74-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2145,174484-41-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2146,144494-65-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2147,7440-32-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2148,51322-75-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2149,32986-56-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2150,41708-72-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2151,477600-75-2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2152,1156-19-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2153,59-98-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2154,64-77-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2155,134308-13-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2156,26171-23-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2157,2398-96-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2158,124937-51-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2159,119-53-9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2160,150683-30-0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2161,56-40-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2162,137-58-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2163,97240-79-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2164,123948-87-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2165,56211-40-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2166,89778-26-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2167,192391-48-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2168,114899-77-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2169,123154-38-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2170,871700-17-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2171,87679-37-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2172,1197-18-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2173,53902-12-8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2174,3721-26-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2175,180288-69-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2176,1018448-65-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2177,157283-68-6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2178,19794-93-5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2179,81846-19-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2180,302-79-4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2181,102-76-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2182,124-94-7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2183,76-25-5,https://drugs.ncats.io/drug/F446C597KA,US Approved Rx 2017,ANDA207730,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207730,US Previously Marketed 1958,TRIAMCINOLONE ACETONIDE by MYLAN,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011601,Perennial allergic rhinitis; Sympathetic ophthalmia; Uveitis; Seasonal allergic rhinitis; Temporal arteritis,Approved; Approved; Approved; Approved; Approved
2184,5611-51-8,https://drugs.ncats.io/drug/I7GT1U99Y9,US Approved Rx 2017,ANDA207730,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207730,US Previously Marketed 1958,TRIAMCINOLONE ACETONIDE by MYLAN,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011601,Perennial allergic rhinitis; Sympathetic ophthalmia; Uveitis; Seasonal allergic rhinitis; Temporal arteritis,Approved; Approved; Approved; Approved; Approved
2185,396-01-0,https://drugs.ncats.io/drug/WS821Z52LQ,US Approved Rx 1964,NDA013174,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013174,US Approved Rx 1964,NDA013174,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013174,Edema associated with congestive heart failure,Approved
2186,28911-01-5,https://drugs.ncats.io/drug/1HM943223R,US Approved Rx 2020,ANDA214219,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214219,US Approved Rx 1982,NDA017892,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017892,Insomnia,Approved
2187,90131-68-3,https://drugs.ncats.io/drug/80VUN7L00C,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,US Approved Rx 2024,NDA216165,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216165,,
2188,133-67-5,https://drugs.ncats.io/drug/Q58C92TUN0,US Previously Marketed 1977,TRICHLOREX by LANNETT,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085630,US Previously Marketed 1960,NAQUA by SCHERING,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012265,Hypertension,Approved
2189,76-03-9,https://drugs.ncats.io/drug/5V2JDO056X,US Previously Marketed 2022,trichloroacetic acid,https://www.federalregister.gov/documents/2022/01/27/2022-01558/list-of-bulk-drug-substances-for-which-there-is-a-clinical-need-under-section-503b-of-the-federal,Possibly Marketed Outside US 2010,TRI-CHLOR by Gordon Laboratories,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d929f1d6-3234-491c-b084-644c91e61302,Anal high-grade squamous intraepithelial lesions; Melasma,Basic research; Phase III
2190,101-20-2,https://drugs.ncats.io/drug/BGG1Y1ED0Y,US Previously Marketed ,21 CFR 310.545(a)(27)(viii) antimicrobial:personnel hand wash triclocarban,https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml,Possibly Marketed Outside US 2009,21 CFR 333,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3598ec2-9432-4870-bf1b-0f79c301b6ae,Skin bacterial infections,Withdrawn
2191,3380-34-5,https://drugs.ncats.io/drug/4NM5039Y5X,US Previously Marketed 1997,COLGATE TOTAL by COLGATE PALMOLIVE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020231,US Previously Marketed 1969,P-300 Antibacterial by Colgate-Palmolive,OB NME Appendix 1950-1993,Bacterial infections,Approved
2192,112-24-3,https://drugs.ncats.io/drug/SJ76Y07H5F,US Approved Rx 2019,ANDA211554,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211554,US Approved Rx 1985,NDA019194,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019194,Wilson's disease; Macular edema,Approved; Phase II
2193,117-89-5,https://drugs.ncats.io/drug/214IZI85K3,US Approved Rx 1981,ANDA085789,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085789,US Previously Marketed 1959,STELAZINE by GLAXOSMITHKLINE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011552,Schizophrenia; Non psychotic anxiety,Approved; Approved
2194,146-54-3,https://drugs.ncats.io/drug/RO16TQF95Y,US Previously Marketed 1958,VESPRIN by APOTHECON,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011325,US Previously Marketed 1957,VESPRIN by BRISTOL MYERS SQUIBB,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011123,Psychosis,Approved
2195,70-00-8,https://drugs.ncats.io/drug/RMW9V5RW38,US Approved Rx 2015,NDA207981,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207981,US Approved Rx 1980,NDA018299,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018299,Keratoconjunctivitis,Approved
2196,6217-54-5,https://drugs.ncats.io/drug/ZAD9OKH9JC,Possibly Marketed Outside US ,Ultra Omega 3 by Liberty Bioscience LLC,https://www.drugbank.ca/drugs/DB03756,Possibly Marketed Outside US 2007,"DHA by Exeltis USA, Inc",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a0e273e2-0876-4830-a903-282085be7f32,Alzheimer’s disease; Coronary heart disease; Age-related macular degeneration; Pregnancy,Approved; Approved; Phase III; Phase III
2197,144-11-6,https://drugs.ncats.io/drug/6RC5V8B7PO,US Approved Rx 1974,ANDA084364,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084364,US Previously Marketed 1949,ARTANE by LEDERLE,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006773,Parkinson's disease; Extrapyramidal disorders caused by central nervous system drugs,Approved; Approved
